epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.5052113494019875,0.738853502805066,0.25998841929311484,1.4039371839201926,0.5843454800475786,0.7935222679304208,0.36572199750204,1.3775834643084672
1,0.4846554718475916,0.7405906193644309,0.24927620157452768,1.3948179555201572,0.5883940620380536,0.794871795595738,0.36572199750204,1.3732984489114017
2,0.5115807756531356,0.7391430229966739,0.2649102488313718,1.39305065246973,0.46963562825430744,0.6720647770061827,0.21862348105743346,1.3740510034818558
3,0.49334105359175745,0.7307469599427829,0.23624782870805672,1.3950876967369923,0.47503373859382353,0.6788124161371496,0.2469635623910649,1.3685615881573656
4,0.4973943252127227,0.7518818764998586,0.2530399535733561,1.3913522192557974,0.4655870449366035,0.6707152493408656,0.2469635623910649,1.3672599430508943
5,0.5043427907426576,0.7515923567914383,0.24724956562599146,1.387761783586048,0.4655870449366035,0.7935222679304208,0.24561403478607635,1.3658008237599362
6,0.5008685582279123,0.757093224866444,0.2573827445403509,1.3862536661046463,0.47503373859382353,0.6788124161371496,0.2469635623910649,1.3674452616939983
7,0.502605674338603,0.7278517659647864,0.2654892876614845,1.3855869397995577,0.47503373859382353,0.6788124161371496,0.2523616740578099,1.366708204492062
8,0.48176027790410847,0.7568037057447516,0.24927620162629777,1.3844293804615995,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3724401204692207
9,0.49363057298955715,0.7336421541278598,0.2513028373936386,1.385946899600711,0.5937921737047985,0.8029689615876408,0.36572199750204,1.3634605436672567
10,0.49044585964827436,0.7266936884081011,0.2654892876442278,1.3842915956450805,0.47503373859382353,0.6788124161371496,0.2469635623910649,1.369664512986918
11,0.49334105357450075,0.7307469602188901,0.2596988996968631,1.3832500942469885,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3661358800494237
12,0.493341054368309,0.6948465548917332,0.2553561089283204,1.3811619441910983,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3667307993982807
13,0.49305153465988877,0.6942675157855133,0.2588303417536863,1.3816935315460708,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3664698753601465
14,0.4930515341939578,0.6945570354594202,0.2585408221401779,1.3811148523110908,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3662040635802646
15,0.491603937239473,0.6931094385049352,0.2573827445403509,1.3815602309868111,0.47503373859382353,0.6788124161371496,0.2523616740578099,1.3662207810341427
16,0.49189345737931073,0.6942675158200267,0.2579617832841801,1.380928283008317,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3644458055496216
17,0.48176027790410847,0.6939779961116064,0.2417486972317367,1.3823829811987465,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3660684043740132
18,0.49305153445280836,0.6948465545811126,0.2594093805320289,1.3814040864211117,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3656500370396294
19,0.49160393718770284,0.6933989576266277,0.2513028373936386,1.3820225426276846,0.47503373859382353,0.6788124161371496,0.2510121457087688,1.3652751016230718
