epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.5422453703703703,0.7876157407407407,0.26851851851851855,1.4434708842524775,0.738562091503268,0.9117647058823529,0.35947712447518615,1.2306921871659022
1,0.6296296296296297,0.8622685185185185,0.34837962962962965,1.3227164822596091,0.7679738562091504,0.9248366013071896,0.5130718938665453,1.3057224197325363
2,0.7795138888888888,0.9270833333333334,0.5092592592592593,1.07630666869658,0.7875816993464052,0.9150326797385621,0.5261437920183917,1.236872872495963
3,0.8483796296296297,0.9675925925925926,0.5543981481481481,0.9211766752931807,0.7483660130718954,0.8366013071895425,0.5686274498116737,1.8589575565328784
4,0.8859953703703703,0.9797453703703703,0.5960648148148148,0.8586846965330618,0.7810457516339869,0.8921568627450981,0.5457516355452194,1.6174602376090155
5,0.9189814814814815,0.9866898148148148,0.6417824074074074,0.7366603916441953,0.7810457516339869,0.8562091503267973,0.5490196094014286,1.9039738154878803
6,0.9450231481481481,0.9918981481481481,0.6776620370370371,0.646477735152951,0.7254901960784313,0.8398692810457516,0.4313725493117875,2.226242168276918
7,0.9496527777777778,0.9878472222222222,0.6851851851851852,0.641468443804317,0.761437908496732,0.8562091503267973,0.539215685884937,2.122098782872842
8,0.9699074074074074,0.9936342592592593,0.7442129629629629,0.5390532011235202,0.7810457516339869,0.8627450980392157,0.5686274517595379,2.247267075613433
9,0.9618055555555556,0.9953703703703703,0.75,0.5049499322970709,0.7745098039215687,0.8888888888888888,0.5522875828680649,2.2209451278440313
10,0.9716435185185185,0.9965277777777778,0.7766203703703703,0.4811397164508148,0.7810457516339869,0.8921568627450981,0.5555555559451284,2.1367068516662697
11,0.9716435185185185,0.9976851851851852,0.7754629629629629,0.45867146689582755,0.8006535947712419,0.9117647058823529,0.5555555559451284,2.1705120095824886
12,0.9791666666666666,0.9965277777777778,0.7997685185185185,0.4297528322096224,0.8071895424836601,0.9019607843137255,0.5718954252261742,2.0864037143833496
13,0.9803240740740741,0.9976851851851852,0.8003472222222222,0.41145041474589594,0.7745098039215687,0.869281045751634,0.5620915036575467,2.425806618788663
14,0.9826388888888888,0.9982638888888888,0.8142361111111112,0.40072514006385096,0.7843137254901961,0.8856209150326797,0.5522875824784921,2.5559351311789618
15,0.9849537037037037,0.9976851851851852,0.8159722222222222,0.38475892030530506,0.7908496732026143,0.9117647058823529,0.5522875801410551,2.38722495715213
16,0.9878472222222222,0.9988425925925926,0.8368055555555556,0.34879099908802247,0.7647058823529411,0.8856209150326797,0.5620915040471195,2.8487675509421653
17,0.9878472222222222,0.9988425925925926,0.8368055555555556,0.3406879410699562,0.7516339869281046,0.8790849673202614,0.5620915020992553,2.9320519474986333
18,0.9878472222222222,0.9988425925925926,0.8425925925925926,0.33669074597182097,0.7875816993464052,0.9052287581699346,0.5718954236678828,2.5649412417528676
19,0.9901620370370371,0.9994212962962963,0.8541666666666666,0.3077340081886009,0.7908496732026143,0.8954248366013072,0.5686274494221008,2.702764105124801
20,0.9907407407407407,0.9988425925925926,0.8576388888888888,0.31952398905047663,0.7777777777777778,0.8856209150326797,0.5588235282430462,2.8270089635077644
21,0.9918981481481481,1.0,0.8616898148148148,0.29544686608844334,0.761437908496732,0.8888888888888888,0.5490196086222829,3.2407247603329177
22,0.9924768518518519,0.9994212962962963,0.8645833333333334,0.2999192227919896,0.7745098039215687,0.9084967320261438,0.5686274494221008,3.01683615011717
23,0.9913194444444444,0.9982638888888888,0.8622685185185185,0.2985738130217349,0.7745098039215687,0.8888888888888888,0.5653594759554644,3.0208061843915703
24,0.9930555555555556,0.9988425925925926,0.8761574074074074,0.26779169492699484,0.7843137254901961,0.9052287581699346,0.5751633971345191,2.804191460212072
25,0.9930555555555556,0.9988425925925926,0.8721064814814815,0.2748610718106782,0.7777777777777778,0.8921568627450981,0.5588235278534733,3.060811560138378
26,0.9942129629629629,1.0,0.8796296296296297,0.2626042523317867,0.7843137254901961,0.9084967320261438,0.568627451369965,2.997584581764695
27,0.9959490740740741,0.9982638888888888,0.8894675925925926,0.2535617539176234,0.7745098039215687,0.8954248366013072,0.5620915040471195,3.037005005319134
28,0.9959490740740741,1.0,0.8940972222222222,0.23399129592710072,0.7647058823529411,0.9052287581699346,0.5522875824784921,3.2385018407519346
29,0.9947916666666666,1.0,0.8917824074074074,0.23710592670573127,0.7908496732026143,0.9084967320261438,0.5620915017096825,3.132092910703101
