epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.5192433135694565,0.752120026170391,0.2681017610191599,1.4781776060874525,0.49815498165978717,0.8597785977859779,0.2619926203111001,1.3324115656838647
1,0.5968688848511657,0.8147423350181132,0.32876712354039805,1.3885512026944196,0.3210332103321033,0.45018450203746885,0.1070110701107011,1.8528918155444944
2,0.6549249835754638,0.8767123288448854,0.36529680341968174,1.3236448774132477,0.25092250922509224,0.542435424519201,0.15129151291512916,1.6028462494431386
3,0.6392694066259803,0.8806262228198092,0.3535551206395273,1.314371213598805,0.34686346863468637,0.4354243542435424,0.16236162361623616,1.7376708135393713
4,0.6862361377465982,0.8871493807277567,0.4037834310057267,1.2297227174257501,0.34317343173431736,0.7453874543144254,0.14760147601476015,1.8619666543833884
5,0.7560339205730062,0.9328114811843777,0.4761904763071193,1.1245601991384697,0.35424354243542433,0.8671586715867159,0.1992619926199262,1.588153017403015
6,0.8271363344911027,0.9471624270421729,0.5551206779417771,1.0107879033682787,0.35424354243542433,0.8892988929889298,0.17712177121771217,1.6677396429420837
7,0.8538812782666455,0.9686888454011742,0.5916503587347653,0.9292851156140183,0.4870848710411589,0.9151291517313996,0.20664206661311463,1.4634600495060432
8,0.8623613826371608,0.964122635355512,0.6092628831188428,0.8931152036356443,0.487084871013666,0.9298892988929889,0.1918819188191882,1.5328511338392308
9,0.8682322238522733,0.9667318978888181,0.6249184608459473,0.8630193797731742,0.47601476031255896,0.9372693726937269,0.22878228782287824,1.4575843111615339
10,0.8754076974032676,0.9765166340508806,0.641878668809357,0.8194815776197255,0.741697417853943,0.9446494464944649,0.22878228782287824,1.476042193680232
11,0.8793215913781914,0.9810828437466133,0.6503587731021102,0.799774666588367,0.653136532904917,0.9372693726937269,0.33579335848343767,1.5108036471468935
12,0.8975864314830777,0.9823874755381604,0.6692759290055675,0.7663196790708254,0.6088560888908006,0.9003690045698103,0.28782287839373977,1.3908448839539531
13,0.89171559007356,0.9830397912589693,0.67449445519973,0.7426738454015599,0.8007380080399038,0.9520295202952029,0.38007380084797904,1.1776470799287746
14,0.902152641606502,0.9869536855838226,0.679712981043963,0.7365313749723938,0.6494464960045481,0.9372693729136703,0.30258302660006,1.553809269327959
15,0.9080234838714027,0.9836921069797782,0.6966731894350643,0.6978470784188561,0.5387453880037328,0.9335793360133012,0.23616236181606665,1.9495293192318004
16,0.9106327462491846,0.9823874755381604,0.6875407698880748,0.7023368930979951,0.5977859779697503,0.9372693726937269,0.29151291589895295,1.729190433157326
17,0.9060665362812846,0.9823874755381604,0.7038486630638208,0.6888714269804783,0.6125461255712262,0.9372693726937269,0.30258302660006,1.6863845446012997
18,0.916503587386535,0.9849967380714665,0.7129810830773828,0.6828181667803784,0.6863468645683514,0.9372693726937269,0.317343174201536,1.4890584433210732
19,0.9184605353265826,0.9836921066298487,0.7155903456106889,0.6686999657460466,0.645756459104179,0.9372693729136703,0.36531365368638974,1.5024990731939618
