epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.5601851851851852,0.8182870370370371,0.2864583333333333,1.4340994247683772,0.8594771241830066,0.934640522875817,0.4705882356836905,1.2367126450819128
1,0.6533564814814815,0.8859953703703703,0.3888888888888889,1.292808402467657,0.6895424836601307,0.8202614379084967,0.4411764717569538,1.4868917426252677
2,0.8263888888888888,0.9560185185185185,0.5277777777777778,0.9898057502728922,0.7875816993464052,0.9019607843137255,0.4934640523849749,1.3830318980746799
3,0.8958333333333334,0.9780092592592593,0.5850694444444444,0.8733236028088464,0.7941176470588235,0.8986928104575164,0.5424836597411461,1.5778493363093706
4,0.9108796296296297,0.9861111111111112,0.6111111111111112,0.7937792793468192,0.7777777777777778,0.8725490196078431,0.5718954248366013,1.6797017174608566
5,0.9212962962962963,0.9837962962962963,0.6348379629629629,0.764810366763009,0.7189542483660131,0.8790849673202614,0.47385620934511324,2.111283709021176
6,0.9265046296296297,0.9866898148148148,0.6458333333333334,0.7175055885756457,0.7908496732026143,0.8954248366013072,0.5620915032679739,1.7227147346228555
7,0.9224537037037037,0.9907407407407407,0.6603009259259259,0.7200192224096369,0.7843137254901961,0.8921568627450981,0.5196078431372549,1.897127437387027
8,0.9282407407407407,0.9924768518518519,0.6568287037037037,0.6798690485733526,0.7908496732026143,0.8888888888888888,0.5653594759554644,1.8957992632404652
9,0.9369212962962963,0.9953703703703703,0.6493055555555556,0.6771692429427747,0.7973856209150327,0.8986928104575164,0.5751633986928104,1.6867015328672197
10,0.9456018518518519,0.9953703703703703,0.6753472222222222,0.6420472181505628,0.7679738562091504,0.8823529411764706,0.5424836612994375,2.0276282256335216
11,0.9484953703703703,0.9913194444444444,0.6915509259259259,0.6400893827279409,0.7973856209150327,0.8954248366013072,0.509803920010336,1.9596615786256353
12,0.9502314814814815,0.9936342592592593,0.6950231481481481,0.6217286559166731,0.803921568627451,0.8888888888888888,0.5522875816993464,1.9574019007043901
13,0.9571759259259259,0.9971064814814815,0.7071759259259259,0.6022680655673698,0.803921568627451,0.8856209150326797,0.5588235278534733,2.0583048417092926
14,0.9606481481481481,0.9982638888888888,0.7077546296296297,0.5793287715426197,0.7875816993464052,0.8856209150326797,0.5522875801410551,2.1320729647196974
15,0.9565972222222222,0.9965277777777778,0.7089120370370371,0.5930424647198783,0.7843137254901961,0.8954248366013072,0.5490196062848459,2.1084686656987746
16,0.9565972222222222,0.9947916666666666,0.7285879629629629,0.5676862652655001,0.7973856209150327,0.8954248366013072,0.545751633986928,2.043635331678624
17,0.9589120370370371,0.9942129629629629,0.7152777777777778,0.5757776697476705,0.7908496732026143,0.8823529411764706,0.5392156862745098,2.1568240877849605
18,0.9548611111111112,0.9971064814814815,0.7181712962962963,0.5747416615486145,0.803921568627451,0.9183006535947712,0.5326797385620915,2.0067851872615563
19,0.9583333333333334,0.9965277777777778,0.7390046296296297,0.5532588213682175,0.7941176470588235,0.9052287581699346,0.5359477112495822,2.144158833556705
20,0.9623842592592593,0.9976851851851852,0.7390046296296297,0.5377078404029211,0.8137254901960784,0.9117647058823529,0.5326797385620915,2.0385149450473534
21,0.9612268518518519,0.9971064814814815,0.7430555555555556,0.5493937438284909,0.7973856209150327,0.9150326797385621,0.5294117647058824,2.0606400036052164
22,0.9641203703703703,0.9965277777777778,0.7505787037037037,0.5379151911647232,0.7973856209150327,0.9052287581699346,0.545751633986928,2.1634822700148315
23,0.9565972222222222,0.9988425925925926,0.7378472222222222,0.5515876246823205,0.7973856209150327,0.9150326797385621,0.5588235294117647,2.0526381222640766
24,0.9658564814814815,0.9971064814814815,0.7482638888888888,0.5352745332099773,0.7973856209150327,0.9150326797385621,0.5424836601307189,2.113218251104448
25,0.9646990740740741,0.9971064814814815,0.7465277777777778,0.5256673621910589,0.803921568627451,0.9117647058823529,0.5294117647058824,2.093016177415848
26,0.9675925925925926,0.9988425925925926,0.7581018518518519,0.5310401005877389,0.803921568627451,0.9150326797385621,0.5555555555555556,1.9861826974095083
27,0.9675925925925926,0.9982638888888888,0.7378472222222222,0.5225185307639616,0.7973856209150327,0.9150326797385621,0.5424836585724276,2.1019420699746
28,0.9623842592592593,0.9982638888888888,0.7615740740740741,0.5212641457716624,0.7941176470588235,0.9117647058823529,0.5359477128078735,2.171599284204003
29,0.9618055555555556,0.9965277777777778,0.75,0.5217166465741617,0.7973856209150327,0.9150326797385621,0.5490196078431373,2.0669381050697337
