epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.6934116106754957,0.876060013474006,0.401174168336337,1.312444643420638,0.7490774907749077,0.8450184501845018,0.4538745398451042,1.2296050869450799
1,0.7540769734105797,0.9067188523520229,0.48271363335968387,1.209358707566084,0.8671586718066592,0.948339483394834,0.6346863475232987,1.0171453686657868
2,0.7958251794645853,0.9145466410017293,0.48075668606117355,1.1689565521552527,0.49815498209967385,0.7416974182938297,0.2656826568265683,1.5688819876456173
3,0.7716894975224897,0.9165035877364645,0.49380300018574314,1.157634859060199,0.8413284135040762,0.940959409594096,0.6088560894406589,1.0351808130521176
4,0.7873450746274975,0.9249836921847419,0.5127201565363325,1.133551031409411,0.8782287822878229,0.9520295202952029,0.5645756468561742,0.9602160073294411
5,0.7899543377051381,0.9373776904524189,0.522504892251263,1.085781615229891,0.8634686349062902,0.9520295205151463,0.4907749088487942,1.076070169901056
6,0.7971298113338946,0.9393346379647749,0.5094585774851561,1.1052247150148042,0.8044280449402729,0.940959409594096,0.5498154994746416,1.189238486914617
7,0.8036529681920539,0.9386823226716576,0.5407697324339114,1.0679474026645155,0.6678966805063931,0.8708487093668582,0.36900369157650376,1.2969677611030777
8,0.8101761253223805,0.9432485319396987,0.5316373120704198,1.0665731557972356,0.6014760150900627,0.8856088569683342,0.2841328414933708,1.4803633351167629
9,0.8062622310752894,0.9465101113213641,0.5466405739989533,1.0442666120180801,0.7232472337919847,0.8782287833875396,0.48339483526799953,1.1621236990298731
10,0.8121330721348777,0.9412915847772722,0.5505544682460444,1.043475332364333,0.7712177132768384,0.9335793360133012,0.5202952042716895,1.1340980386821986
11,0.8134377043541163,0.9484670584837906,0.5531637315569714,1.0278175868633441,0.7380073813934608,0.9409594100339826,0.4428044283741954,1.0658879372466534
12,0.8166992819083725,0.9510763213670261,0.5551206784472307,1.0241724785371147,0.7970479715794215,0.9520295207350896,0.5239852413920019,1.016113545621893
13,0.8317025437591439,0.9491193734269786,0.5753424652868521,1.0107266258664638,0.7970479715794215,0.9667896681166223,0.5350553518731656,0.9869911804850251
14,0.8219178076748435,0.9491193738546702,0.5681669923579545,0.9921433310141691,0.7232472337919847,0.9003690041299236,0.4686346876665235,1.2366916255757379
15,0.8199608605124168,0.9465101106215053,0.5668623614217904,1.0038052155780233,0.7970479713594781,0.929889299552819,0.46494464955646614,1.0241643667660956
16,0.8336594916991914,0.9530332677518318,0.5714285709619988,0.9765156327861629,0.7822878239779455,0.933579335793358,0.5129151304709515,1.2387643650009184
17,0.8447488582530833,0.9497716891477874,0.5786040442408259,0.9861933786108535,0.8228782298820045,0.9741697419173603,0.5424354256739036,0.989562367381205
18,0.8317025437591439,0.9582517935183028,0.5909980428778728,0.9706180577019967,0.8487084877447009,0.9667896681166223,0.5608856101757486,0.9738224432477212
19,0.8362687538048059,0.9562948471334971,0.5851272015266766,0.9716264906461458,0.8413284141639062,0.9667896681166223,0.5571955732753796,1.00844585675595
20,0.8434442267337036,0.9569471620766851,0.5942596219679303,0.964493073945876,0.8265682667823735,0.9557195576354587,0.5092250935705825,1.0209211190248328
21,0.8388780164158741,0.9543378996989031,0.5857795173252477,0.9536271164484142,0.8228782298820045,0.9667896681166223,0.5129151304709515,1.0139657982601011
22,0.8395303324866124,0.9549902153419499,0.6105675142105311,0.944940245936917,0.8560885615454389,0.974169741697417,0.5498154994746416,0.9885297802541528
23,0.8395303327587798,0.9549902149142584,0.5825179389933706,0.9506655106416965,0.8376383772635372,0.9520295207350896,0.5424354256739036,1.003557613634975
24,0.8310502284660265,0.9530332681795234,0.6060013048841684,0.9520102572145606,0.8376383774834806,0.9667896681166223,0.5571955732753796,1.0128672905953608
25,0.8375733856741152,0.9517286370878351,0.5968688844234743,0.9586574611754023,0.8339483405831115,0.9557195576354587,0.5202952042716895,1.0142595844955022
26,0.8512720161610309,0.962165688620777,0.5896934111446472,0.9355002650231686,0.8339483405831115,0.9704797050169913,0.5350553518731656,1.0220428762400722
27,0.838225701394924,0.9556425314126883,0.5942596211903094,0.9431587816917733,0.8487084881845876,0.9704797050169913,0.5461254625742725,1.0155975424935457
28,0.8362687545824269,0.9602087410306588,0.608610567398034,0.9398248937109757,0.8339483405831115,0.9630996312162533,0.5276752780724275,1.0082384479881652
29,0.8349641227908797,0.9608610567514677,0.5936073059749541,0.937931688875446,0.8339483405831115,0.9630996312162533,0.5202952042716895,1.0140744764426537
