epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.4707585408740052,0.7501447595608463,0.23769542563665652,1.3956269296387682,0.4251012146553369,0.7908232119562816,0.2064777329543985,1.3755638041155218
1,0.43312101903925343,0.663867979292657,0.22264041697695963,1.388677924854188,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.375761868500034
2,0.44151708171349696,0.659235668962376,0.2226404169510746,1.3886755015992263,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3759215336579542
3,0.4496236248864007,0.6583671108380038,0.2177185872057372,1.3887528076845577,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3760950269325865
4,0.44962362480011714,0.6711059642721617,0.2226404169510746,1.3886467408913026,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3760659517707774
5,0.44962362483463053,0.6592356687207821,0.22177185874041894,1.388669049042667,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3761099408030026
6,0.44962362480011714,0.659235668962376,0.21077012165854553,1.388668883930553,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3761084541457225
7,0.4496236248518873,0.7301679212162104,0.22148233935987596,1.3887061202325914,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.376117563279856
8,0.44962362483463053,0.7573827446093777,0.207874927680549,1.3887014447710868,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3761169112484786
9,0.44962362502445424,0.6592356687207821,0.22148233942027443,1.3887288119659027,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3761012242068806
10,0.4496236248518873,0.6592356687552955,0.22698320790081267,1.388739915893612,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3761168348322674
11,0.44962362471383366,0.6592356686517553,0.22611464980232557,1.3886563160823961,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3762154497115717
12,0.4496236248518873,0.6789229877711584,0.21598147078442587,1.3886828258262593,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.376276768814375
13,0.4496236248518873,0.6592356690314027,0.2226404169165612,1.3887006827842037,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.376274619507886
14,0.44962362481737383,0.6592356687207821,0.2243775333033591,1.3886542056569076,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3761955099067225
15,0.44962362502445424,0.6592356688933492,0.2180081066639353,1.3886784885960917,0.41565452099811695,0.6342780026990553,0.2064777329543985,1.3761419180112007
16,0.44962362481737383,0.6592356687207821,0.2206137811837337,1.3886609688340823,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3762569747633941
17,0.44962362478286044,0.659235668962376,0.22698320799572452,1.3886626207835424,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3760470309559956
18,0.44962362478286044,0.6592356689968893,0.21829762606173495,1.3886684338067679,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3760975559069881
19,0.44962362483463053,0.7255356107823892,0.21540243197156986,1.3887381118090774,0.41565452099811695,0.6342780026990553,0.20917678814426607,1.3761954962322425
