epoch,Top2Acc,Top3Acc,acc,loss,val_Top2Acc,val_Top3Acc,val_acc,val_loss
0,0.4681712962962963,0.7274305555555556,0.19849537037037038,1.3960431173995689,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.342895244461259
1,0.38078703703703703,0.7766203703703703,0.25,1.3939644164509244,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3431576774790397
2,0.38078703703703703,0.7766203703703703,0.25,1.3939254195601851,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3433684172973135
3,0.38078703703703703,0.7766203703703703,0.25,1.3938918312390645,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3435228848768994
4,0.38078703703703703,0.7766203703703703,0.25,1.3938605829521462,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3437081770180097
5,0.38078703703703703,0.7766203703703703,0.25,1.393834403267613,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.343863254668666
6,0.38078703703703703,0.7766203703703703,0.25,1.3938125923827842,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3440088563495212
7,0.38078703703703703,0.7766203703703703,0.25,1.3937927572815507,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3441533411250395
8,0.38078703703703703,0.7766203703703703,0.25,1.3937726727238409,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.344216421928281
9,0.38078703703703703,0.7766203703703703,0.25,1.3937571335721899,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3443239518240386
10,0.38078703703703703,0.7766203703703703,0.25,1.3937405369899891,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3443948342130074
11,0.38078703703703703,0.7766203703703703,0.25,1.3937320753380105,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3444996787831673
12,0.38078703703703703,0.7766203703703703,0.25,1.3937174589545638,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3445436576612635
13,0.38078703703703703,0.7766203703703703,0.25,1.3937081959512498,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3446178786894853
14,0.38078703703703703,0.7766203703703703,0.25,1.3936991051391319,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3446598294513676
15,0.38078703703703703,0.7766203703703703,0.25,1.3936917516920302,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.344713265989341
16,0.38078703703703703,0.7766203703703703,0.25,1.393684486548106,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3447533390101265
17,0.38078703703703703,0.7766203703703703,0.25,1.393679111092179,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.344796499785255
18,0.38078703703703703,0.7766203703703703,0.25,1.3936733493098505,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3448273157761768
19,0.38078703703703703,0.7766203703703703,0.25,1.3936694772155196,0.24509803921568626,0.6633986928104575,0.14052287581699346,1.3448501108518613
